"name";"region";"district";"externalID"
##Name;Bundesland;Landkreis/Kreisfreie Stadt;Externe ID
"Plößberg, M";"Bayern";"LK Tirschenreuth";"09377146"
"Pullenreuth";"Bayern";"LK Tirschenreuth";"09377148"
"Reuth b.Erbendorf";"Bayern";"LK Tirschenreuth";"09377149"
"Tirschenreuth, St";"Bayern";"LK Tirschenreuth";"09377154"
"Waldershof, St";"Bayern";"LK Tirschenreuth";"09377157"
"Waldsassen, St";"Bayern";"LK Tirschenreuth";"09377158"
"Wiesau, M";"Bayern";"LK Tirschenreuth";"09377159"
"Altenmarkt a.d.Alz";"Bayern";"LK Traunstein";"09189111"
"Bergen";"Bayern";"LK Traunstein";"09189113"
"Chieming";"Bayern";"LK Traunstein";"09189114"
"Chiemsee (See)";"Bayern";"LK Traunstein";"09189451"
"Engelsberg";"Bayern";"LK Traunstein";"09189115"
"Fridolfing";"Bayern";"LK Traunstein";"09189118"
"Gem.fr. Geb. Traunstein";"Bayern";"LK Traunstein";"09189444"
"Grabenstätt";"Bayern";"LK Traunstein";"09189119"
"Grassau, M";"Bayern";"LK Traunstein";"09189120"
"Inzell";"Bayern";"LK Traunstein";"09189124"
"Kienberg";"Bayern";"LK Traunstein";"09189126"
"Kirchanschöring";"Bayern";"LK Traunstein";"09189127"
"Marquartstein";"Bayern";"LK Traunstein";"09189129"
"Nußdorf";"Bayern";"LK Traunstein";"09189130"
"Obing";"Bayern";"LK Traunstein";"09189133"
"Palling";"Bayern";"LK Traunstein";"09189134"
"Petting";"Bayern";"LK Traunstein";"09189135"
"Pittenhart";"Bayern";"LK Traunstein";"09189137"
"Reit im Winkl";"Bayern";"LK Traunstein";"09189139"
"Ruhpolding";"Bayern";"LK Traunstein";"09189140"
"Schleching";"Bayern";"LK Traunstein";"09189141"
"Schnaitsee";"Bayern";"LK Traunstein";"09189142"
"Seeon-Seebruck";"Bayern";"LK Traunstein";"09189143"
"Siegsdorf";"Bayern";"LK Traunstein";"09189145"
"Staudach-Egerndach";"Bayern";"LK Traunstein";"09189146"
"Surberg";"Bayern";"LK Traunstein";"09189148"
"Tacherting";"Bayern";"LK Traunstein";"09189149"
"Taching a.See";"Bayern";"LK Traunstein";"09189150"
"Tittmoning, St";"Bayern";"LK Traunstein";"09189152"
"Traunreut, St";"Bayern";"LK Traunstein";"09189154"
"Traunstein, GKSt";"Bayern";"LK Traunstein";"09189155"
"Trostberg, St";"Bayern";"LK Traunstein";"09189157"
"Unterwössen";"Bayern";"LK Traunstein";"09189160"
"Vachendorf";"Bayern";"LK Traunstein";"09189161"
"Waging a.See, M";"Bayern";"LK Traunstein";"09189162"
"Waginger See";"Bayern";"LK Traunstein";"09189452"
"Wonneberg";"Bayern";"LK Traunstein";"09189165"
"Übersee";"Bayern";"LK Traunstein";"09189159"
"Amberg";"Bayern";"LK Unterallgäu";"09778111"
"Apfeltrach";"Bayern";"LK Unterallgäu";"09778113"
"Babenhausen, M";"Bayern";"LK Unterallgäu";"09778115"
"Bad Grönenbach, M";"Bayern";"LK Unterallgäu";"09778144"
"Bad Wörishofen, St";"Bayern";"LK Unterallgäu";"09778116"
"Benningen";"Bayern";"LK Unterallgäu";"09778118"
"Boos";"Bayern";"LK Unterallgäu";"09778120"
"Breitenbrunn";"Bayern";"LK Unterallgäu";"09778121"
"Buxheim";"Bayern";"LK Unterallgäu";"09778123"
"Böhen";"Bayern";"LK Unterallgäu";"09778119"
"Dirlewang, M";"Bayern";"LK Unterallgäu";"09778127"
"Egg a.d.Günz";"Bayern";"LK Unterallgäu";"09778130"
"Eppishausen";"Bayern";"LK Unterallgäu";"09778134"
"Erkheim, M";"Bayern";"LK Unterallgäu";"09778136"
"Ettringen";"Bayern";"LK Unterallgäu";"09778137"
"Fellheim";"Bayern";"LK Unterallgäu";"09778139"
"Gem.fr. Geb. Unterallgäu";"Bayern";"LK Unterallgäu";"09778444"
"Hawangen";"Bayern";"LK Unterallgäu";"09778149"
"Heimertingen";"Bayern";"LK Unterallgäu";"09778150"
"Holzgünz";"Bayern";"LK Unterallgäu";"09778151"
"Kammlach";"Bayern";"LK Unterallgäu";"09778180"
"Kettershausen";"Bayern";"LK Unterallgäu";"09778221"
"Kirchhaslach";"Bayern";"LK Unterallgäu";"09778157"
"Kirchheim i.Schw., M";"Bayern";"LK Unterallgäu";"09778158"
"Kronburg";"Bayern";"LK Unterallgäu";"09778161"
"Lachen";"Bayern";"LK Unterallgäu";"09778162"
"Lauben";"Bayern";"LK Unterallgäu";"09778163"
"Lautrach";"Bayern";"LK Unterallgäu";"09778164"
"Legau, M";"Bayern";"LK Unterallgäu";"09778165"
"Markt Rettenbach, M";"Bayern";"LK Unterallgäu";"09778168"
"Markt Wald, M";"Bayern";"LK Unterallgäu";"09778169"
"Memmingerberg";"Bayern";"LK Unterallgäu";"09778171"
"Mindelheim, St";"Bayern";"LK Unterallgäu";"09778173"
"Niederrieden";"Bayern";"LK Unterallgäu";"09778177"
"Oberrieden";"Bayern";"LK Unterallgäu";"09778183"
"Oberschönegg";"Bayern";"LK Unterallgäu";"09778184"
"Ottobeuren, M";"Bayern";"LK Unterallgäu";"09778186"
"Pfaffenhausen, M";"Bayern";"LK Unterallgäu";"09778187"
"Pleß";"Bayern";"LK Unterallgäu";"09778188"
"Rammingen";"Bayern";"LK Unterallgäu";"09778209"
"Salgen";"Bayern";"LK Unterallgäu";"09778190"
"Sontheim";"Bayern";"LK Unterallgäu";"09778196"
"Stetten";"Bayern";"LK Unterallgäu";"09778199"
"Trunkelsberg";"Bayern";"LK Unterallgäu";"09778202"
"Tussenhausen, M";"Bayern";"LK Unterallgäu";"09778204"
"Türkheim, M";"Bayern";"LK Unterallgäu";"09778203"
"Ungerhausen";"Bayern";"LK Unterallgäu";"09778205"
"Ungerhauser Wald";"Bayern";"LK Unterallgäu";"09778451"
"Unteregg";"Bayern";"LK Unterallgäu";"09778207"
"Westerheim";"Bayern";"LK Unterallgäu";"09778214"
"Wiedergeltingen";"Bayern";"LK Unterallgäu";"09778216"
"Winterrieden";"Bayern";"LK Unterallgäu";"09778217"
"Wolfertschwenden";"Bayern";"LK Unterallgäu";"09778218"
"Woringen";"Bayern";"LK Unterallgäu";"09778219"
"Altenstadt";"Bayern";"LK Weilheim-Schongau";"09190111"
"Antdorf";"Bayern";"LK Weilheim-Schongau";"09190113"
"Bernbeuren";"Bayern";"LK Weilheim-Schongau";"09190114"
"Bernried am Starnberger See";"Bayern";"LK Weilheim-Schongau";"09190115"
"Burggen";"Bayern";"LK Weilheim-Schongau";"09190118"
"Böbing";"Bayern";"LK Weilheim-Schongau";"09190117"
"Eberfing";"Bayern";"LK Weilheim-Schongau";"09190120"
"Eglfing";"Bayern";"LK Weilheim-Schongau";"09190121"
"Habach";"Bayern";"LK Weilheim-Schongau";"09190126"
"Hohenfurch";"Bayern";"LK Weilheim-Schongau";"09190129"
"Hohenpeißenberg";"Bayern";"LK Weilheim-Schongau";"09190130"
"Huglfing";"Bayern";"LK Weilheim-Schongau";"09190131"
"Iffeldorf";"Bayern";"LK Weilheim-Schongau";"09190132"
"Ingenried";"Bayern";"LK Weilheim-Schongau";"09190133"
"Oberhausen";"Bayern";"LK Weilheim-Schongau";"09190135"
"Obersöchering";"Bayern";"LK Weilheim-Schongau";"09190136"
"Peiting, M";"Bayern";"LK Weilheim-Schongau";"09190140"
"Peißenberg, M";"Bayern";"LK Weilheim-Schongau";"09190139"
"Penzberg, St";"Bayern";"LK Weilheim-Schongau";"09190141"
"Polling";"Bayern";"LK Weilheim-Schongau";"09190142"
"Prem";"Bayern";"LK Weilheim-Schongau";"09190143"
"Pähl";"Bayern";"LK Weilheim-Schongau";"09190138"
"Raisting";"Bayern";"LK Weilheim-Schongau";"09190144"
"Rottenbuch";"Bayern";"LK Weilheim-Schongau";"09190145"
"Schongau, St";"Bayern";"LK Weilheim-Schongau";"09190148"
"Schwabbruck";"Bayern";"LK Weilheim-Schongau";"09190149"
"Schwabsoien";"Bayern";"LK Weilheim-Schongau";"09190151"
"Seeshaupt";"Bayern";"LK Weilheim-Schongau";"09190152"
"Sindelsdorf";"Bayern";"LK Weilheim-Schongau";"09190153"
"Steingaden";"Bayern";"LK Weilheim-Schongau";"09190154"
"Weilheim i.OB, St";"Bayern";"LK Weilheim-Schongau";"09190157"
"Wessobrunn";"Bayern";"LK Weilheim-Schongau";"09190158"
"Wielenbach";"Bayern";"LK Weilheim-Schongau";"09190159"
"Wildsteig";"Bayern";"LK Weilheim-Schongau";"09190160"
"Absberg, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577111"
"Alesheim";"Bayern";"LK Weißenburg-Gunzenhausen";"09577113"
"Bergen";"Bayern";"LK Weißenburg-Gunzenhausen";"09577115"
"Burgsalach";"Bayern";"LK Weißenburg-Gunzenhausen";"09577120"
"Dittenheim";"Bayern";"LK Weißenburg-Gunzenhausen";"09577122"
"Ellingen, St";"Bayern";"LK Weißenburg-Gunzenhausen";"09577125"
"Ettenstatt";"Bayern";"LK Weißenburg-Gunzenhausen";"09577127"
"Gnotzheim, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577133"
"Gunzenhausen, St";"Bayern";"LK Weißenburg-Gunzenhausen";"09577136"
"Haundorf";"Bayern";"LK Weißenburg-Gunzenhausen";"09577138"
"Heidenheim, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577140"
"Höttingen";"Bayern";"LK Weißenburg-Gunzenhausen";"09577141"
"Langenaltheim";"Bayern";"LK Weißenburg-Gunzenhausen";"09577148"
"Markt Berolzheim, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577149"
"Meinheim";"Bayern";"LK Weißenburg-Gunzenhausen";"09577150"
"Muhr a.See";"Bayern";"LK Weißenburg-Gunzenhausen";"09577114"
"Nennslingen, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577151"
"Pappenheim, St";"Bayern";"LK Weißenburg-Gunzenhausen";"09577158"
"Pfofeld";"Bayern";"LK Weißenburg-Gunzenhausen";"09577159"
"Pleinfeld, M";"Bayern";"LK Weißenburg-Gunzenhausen";"09577161"
"Polsingen";"Bayern";"LK Weißenburg-Gunzenhausen";"09577162"
"Raitenbuch";"Bayern";"LK Weißenburg-Gunzenhausen";"09577163"
"Solnhofen";"Bayern";"LK Weißenburg-Gunzenhausen";"09577168"
"Theilenhofen";"Bayern";"LK Weißenburg-Gunzenhausen";"09577172"
"Treuchtlingen, St";"Bayern";"LK Weißenburg-Gunzenhausen";"09577173"
"Weißenburg i.Bay., GKSt";"Bayern";"LK Weißenburg-Gunzenhausen";"09577177"
"Westheim";"Bayern";"LK Weißenburg-Gunzenhausen";"09577179"
"Arzberg, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479112"
"Bad Alexandersbad";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479111"
"Gem.fr. Geb. Wunsiedel i.Fichtelgebirge";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479444"
"Hohenberg a.d.Eger, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479127"
"Höchstädt i.Fichtelgebirge";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479126"
"Kaiserhammer Forst-Ost";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479453"
"Kirchenlamitz, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479129"
"Marktleuthen, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479135"
"Marktredwitz, GKSt";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479136"
"Martinlamitzer Forst-Süd";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479455"
"Meierhöfer Seite";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479456"
"Nagel";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479138"
"Neubauer Forst-Süd";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479457"
"Röslau";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479145"
"Schirnding, M";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479147"
"Schönwald, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479150"
"Selb, GKSt";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479152"
"Thiersheim, M";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479158"
"Thierstein, M";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479159"
"Tröstau";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479161"
"Tröstauer Forst-Ost";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479459"
"Tröstauer Forst-West";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479460"
"Vordorfer Forst";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479461"
"Weißenstadt, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479166"
"Weißenstadter Forst-Nord";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479462"
"Weißenstadter Forst-Süd";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479463"
"Wunsiedel, St";"Bayern";"LK Wunsiedel i.Fichtelgebirge";"09479169"
"Altertheim";"Bayern";"LK Würzburg";"09679165"
"Aub, St";"Bayern";"LK Würzburg";"09679114"
"Bergtheim";"Bayern";"LK Würzburg";"09679117"
"Bieberehren";"Bayern";"LK Würzburg";"09679118"
"Bütthard, M";"Bayern";"LK Würzburg";"09679122"
"Eibelstadt, St";"Bayern";"LK Würzburg";"09679124"
"Eisenheim, M";"Bayern";"LK Würzburg";"09679167"
"Eisingen";"Bayern";"LK Würzburg";"09679126"
"Erlabrunn";"Bayern";"LK Würzburg";"09679128"
"Estenfeld";"Bayern";"LK Würzburg";"09679130"
"Frickenhausen a.Main, M";"Bayern";"LK Würzburg";"09679131"
"Gaukönigshofen";"Bayern";"LK Würzburg";"09679134"
"Gelchsheim, M";"Bayern";"LK Würzburg";"09679135"
"Gem.fr. Geb. Würzburg";"Bayern";"LK Würzburg";"09679444"
"Gerbrunn";"Bayern";"LK Würzburg";"09679136"
"Geroldshausen";"Bayern";"LK Würzburg";"09679137"
"Giebelstadt, M";"Bayern";"LK Würzburg";"09679138"
"Gramschatzer Wald";"Bayern";"LK Würzburg";"09679451"
"Greußenheim";"Bayern";"LK Würzburg";"09679141"
"Guttenberger Wald";"Bayern";"LK Würzburg";"09679452"
"Güntersleben";"Bayern";"LK Würzburg";"09679142"
"Hausen b.Würzburg";"Bayern";"LK Würzburg";"09679143"
"Helmstadt, M";"Bayern";"LK Würzburg";"09679144"
"Hettstadt";"Bayern";"LK Würzburg";"09679146"
"Holzkirchen";"Bayern";"LK Würzburg";"09679149"
"Höchberg, M";"Bayern";"LK Würzburg";"09679147"
"Irtenberger Wald";"Bayern";"LK Würzburg";"09679453"
"Kirchheim";"Bayern";"LK Würzburg";"09679153"
"Kist";"Bayern";"LK Würzburg";"09679154"
"Kleinrinderfeld";"Bayern";"LK Würzburg";"09679155"
"Kürnach";"Bayern";"LK Würzburg";"09679156"
"Leinach";"Bayern";"LK Würzburg";"09679200"
"Margetshöchheim";"Bayern";"LK Würzburg";"09679161"
"Neubrunn, M";"Bayern";"LK Würzburg";"09679164"
"Oberpleichfeld";"Bayern";"LK Würzburg";"09679169"
"Ochsenfurt, St";"Bayern";"LK Würzburg";"09679170"
"Prosselsheim";"Bayern";"LK Würzburg";"09679174"
"Randersacker, M";"Bayern";"LK Würzburg";"09679175"
"Reichenberg, M";"Bayern";"LK Würzburg";"09679176"
"Remlingen, M";"Bayern";"LK Würzburg";"09679177"
"Riedenheim";"Bayern";"LK Würzburg";"09679179"
"Rimpar, M";"Bayern";"LK Würzburg";"09679180"
"Rottendorf";"Bayern";"LK Würzburg";"09679185"
"Röttingen, St";"Bayern";"LK Würzburg";"09679182"
"Sommerhausen, M";"Bayern";"LK Würzburg";"09679187"
"Sonderhofen";"Bayern";"LK Würzburg";"09679188"
"Tauberrettersheim";"Bayern";"LK Würzburg";"09679192"
"Theilheim";"Bayern";"LK Würzburg";"09679193"
"Thüngersheim";"Bayern";"LK Würzburg";"09679194"
"Uettingen";"Bayern";"LK Würzburg";"09679196"
"Unterpleichfeld";"Bayern";"LK Würzburg";"09679201"
"Veitshöchheim";"Bayern";"LK Würzburg";"09679202"
"Waldbrunn";"Bayern";"LK Würzburg";"09679204"
"Waldbüttelbrunn";"Bayern";"LK Würzburg";"09679205"
"Winterhausen, M";"Bayern";"LK Würzburg";"09679206"
"Zell a.Main, M";"Bayern";"LK Würzburg";"09679209"
"Amberg, St";"Bayern";"SK Amberg";"09361000"
"Ansbach, St";"Bayern";"SK Ansbach";"09561000"
"Aschaffenburg, St";"Bayern";"SK Aschaffenburg";"09661000"
"Augsburg, St";"Bayern";"SK Augsburg";"09761000"
"Bamberg, St";"Bayern";"SK Bamberg";"09461000"
"Bayreuth, St";"Bayern";"SK Bayreuth";"09462000"
"Coburg, St";"Bayern";"SK Coburg";"09463000"
"Erlangen, St";"Bayern";"SK Erlangen";"09562000"
"Fürth, St";"Bayern";"SK Fürth";"09563000"
"Hof, St";"Bayern";"SK Hof";"09464000"
"Ingolstadt, St";"Bayern";"SK Ingolstadt";"09161000"
"Kaufbeuren, St";"Bayern";"SK Kaufbeuren";"09762000"
"Kempten (Allgäu), St";"Bayern";"SK Kempten";"09763000"
"Landshut, St";"Bayern";"SK Landshut";"09261000"
"Memmingen, St";"Bayern";"SK Memmingen";"09764000"
"München, St";"Bayern";"SK München";"09162000"
"Nürnberg, St";"Bayern";"SK Nürnberg";"09564000"
"Passau, St";"Bayern";"SK Passau";"09262000"
"Regensburg, St";"Bayern";"SK Regensburg";"09362000"
"Rosenheim, St";"Bayern";"SK Rosenheim";"09163000"
"Schwabach, St";"Bayern";"SK Schwabach";"09565000"
"Schweinfurt, St";"Bayern";"SK Schweinfurt";"09662000"
"Straubing, St";"Bayern";"SK Straubing";"09263000"
"Weiden i.d.Opf., St";"Bayern";"SK Weiden i.d.OPf.";"09363000"
"Würzburg, St";"Bayern";"SK Würzburg";"09663000"
"Charlottenburg-Nord";"Berlin";"SK Berlin Charlottenburg-Wilmersdorf";"16077073"
"Charlottenburg-West";"Berlin";"SK Berlin Charlottenburg-Wilmersdorf";"16077074"
"Charlottenburg-Zentrum";"Berlin";"SK Berlin Charlottenburg-Wilmersdorf";"16077075"
"Wilmersdorf-Süd";"Berlin";"SK Berlin Charlottenburg-Wilmersdorf";"16077076"
"Wilmersdorf-Zentrum";"Berlin";"SK Berlin Charlottenburg-Wilmersdorf";"16077077"
"Friedrichshain-Ost";"Berlin";"SK Berlin Friedrichshain-Kreuzberg";"16077065"
"Friedrichshain-West";"Berlin";"SK Berlin Friedrichshain-Kreuzberg";"16077064"
"Kreuzberg-Nord";"Berlin";"SK Berlin Friedrichshain-Kreuzberg";"16077061"
"Kreuzberg-Ost";"Berlin";"SK Berlin Friedrichshain-Kreuzberg";"16077063"
"Kreuzberg-Süd";"Berlin";"SK Berlin Friedrichshain-Kreuzberg";"16077062"
"Hohenschönhausen-Nord";"Berlin";"SK Berlin Lichtenberg";"16077105"
"Hohenschönhausen-Süd";"Berlin";"SK Berlin Lichtenberg";"16077106"
"Lichtenberg-Mitte";"Berlin";"SK Berlin Lichtenberg";"16077108"
"Lichtenberg-Nord";"Berlin";"SK Berlin Lichtenberg";"16077107"
"Lichtenberg-Süd";"Berlin";"SK Berlin Lichtenberg";"16077109"
"Biesdorf";"Berlin";"SK Berlin Marzahn-Hellersdorf";"16077103"
"Hellersdorf";"Berlin";"SK Berlin Marzahn-Hellersdorf";"16077102"
"Kaulsdorf/Mahlsdorf";"Berlin";"SK Berlin Marzahn-Hellersdorf";"16077104"
"Marzahn";"Berlin";"SK Berlin Marzahn-Hellersdorf";"16077101"
"Gesundbrunnen";"Berlin";"SK Berlin Mitte";"16077059"
"Moabit";"Berlin";"SK Berlin Mitte";"16077058"
"Wedding";"Berlin";"SK Berlin Mitte";"16077060"
"Zentrum";"Berlin";"SK Berlin Mitte";"16077057"
"Britz/Buckow";"Berlin";"SK Berlin Neukölln";"16077093"
"Buckow-Nord/Rudow";"Berlin";"SK Berlin Neukölln";"16077095"
"Gropiusstadt";"Berlin";"SK Berlin Neukölln";"16077094"
"Neukölln";"Berlin";"SK Berlin Neukölln";"16077092"
"Buch";"Berlin";"SK Berlin Pankow";"16077066"
"Nördlicher-Prenzlauer-Berg";"Berlin";"SK Berlin Pankow";"16077071"
"Nördliches-Pankow";"Berlin";"SK Berlin Pankow";"16077067"
"Nördliches-Weißensee";"Berlin";"SK Berlin Pankow";"16077068"
"Südlicher-Prenzlauer-Berg";"Berlin";"SK Berlin Pankow";"16077072"
"Südliches-Pankow";"Berlin";"SK Berlin Pankow";"16077069"
